Channel_CalceinAM	Count_Cells	ExecutionTime_01Images	ExecutionTime_02Metadata	ExecutionTime_03NamesAndTypes	ExecutionTime_04Groups	ExecutionTime_05IdentifyPrimaryObjects	ExecutionTime_06MeasureObjectSizeShape	ExecutionTime_07MeasureObjectIntensity	ExecutionTime_08MeasureObjectIntensityDistribution	ExecutionTime_09MeasureObjectNeighbors	ExecutionTime_10MeasureObjectNeighbors	ExecutionTime_11MeasureGranularity	ExecutionTime_12MeasureGranularity	ExecutionTime_13MeasureTexture	FileName_CalceinAM	Frame_CalceinAM	Granularity_10_CalceinAM	Granularity_11_CalceinAM	Granularity_12_CalceinAM	Granularity_13_CalceinAM	Granularity_14_CalceinAM	Granularity_15_CalceinAM	Granularity_16_CalceinAM	Granularity_17_CalceinAM	Granularity_18_CalceinAM	Granularity_19_CalceinAM	Granularity_1_CalceinAM	Granularity_20_CalceinAM	Granularity_21_CalceinAM	Granularity_22_CalceinAM	Granularity_23_CalceinAM	Granularity_24_CalceinAM	Granularity_25_CalceinAM	Granularity_26_CalceinAM	Granularity_27_CalceinAM	Granularity_28_CalceinAM	Granularity_29_CalceinAM	Granularity_2_CalceinAM	Granularity_30_CalceinAM	Granularity_3_CalceinAM	Granularity_4_CalceinAM	Granularity_5_CalceinAM	Granularity_6_CalceinAM	Granularity_7_CalceinAM	Granularity_8_CalceinAM	Granularity_9_CalceinAM	Group_Index	Group_Number	Height_CalceinAM	ImageNumber	ImageSet_ImageSet	MD5Digest_CalceinAM	Metadata_Col	Metadata_Field	Metadata_FileLocation	Metadata_Frame	Metadata_Row	Metadata_Series	Metadata_Well	ModuleError_01Images	ModuleError_02Metadata	ModuleError_03NamesAndTypes	ModuleError_04Groups	ModuleError_05IdentifyPrimaryObjects	ModuleError_06MeasureObjectSizeShape	ModuleError_07MeasureObjectIntensity	ModuleError_08MeasureObjectIntensityDistribution	ModuleError_09MeasureObjectNeighbors	ModuleError_10MeasureObjectNeighbors	ModuleError_11MeasureGranularity	ModuleError_12MeasureGranularity	ModuleError_13MeasureTexture	PathName_CalceinAM	Scaling_CalceinAM	Series_CalceinAM	Threshold_FinalThreshold_Cells	Threshold_OrigThreshold_Cells	Threshold_SumOfEntropies_Cells	Threshold_WeightedVariance_Cells	URL_CalceinAM	Width_CalceinAM
-1	77.0	0.0	0.0	2.1899999999999995	0.0	7.49	12.78	0.7100000000000009	5.540000000000003	2.950000000000003	3.219999999999999	57.10999999999999	57.53	15.829999999999984	D - 06(fld 01).tif	0	13.390397181034869	11.376162916465944	8.807089076316519	6.614035747517578	5.511886508620266	3.773417388896772	2.85989405182254	2.245876656450801	1.5489921094151278	1.1705771054949954	2.0284751743665024	0.8176226104103521	0.5283690498103013	0.6004236428503035	0.4773416121783181	0.42935405744242483	0.3029494167259843	0.21262245726544354	0.14839225189132407	0.22027210560900853	0.47520636169920283	0.8264546770766192	0.2396991919064301	0.3755191869165618	0.6389013465468516	1.051498447017307	1.8739403697195325	3.064764734852874	5.553236041333667	9.564413540580928	1	1	2048	1	b'eLu7ESdXG00xNMy/ZogMbKhqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMTjhzw='	4f6355e62c4a1f14cef99a56ca99e956	06	01	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2001%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0791015625	0.15820312	-12.366457746731262	0.3816257748816909	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2001%29.tif	2048
-1	64.0	0.0	0.0	1.539999999999992	0.0	6.570000000000022	12.509999999999991	0.700000000000017	5.8700000000000045	2.890000000000015	3.019999999999982	56.72000000000003	57.19999999999999	13.939999999999998	D - 06(fld 02).tif	0	11.559964946967701	12.322373445495309	10.89195048995274	7.7233653823752375	5.0233681683319	3.048496674245569	2.183983134661598	1.848919025243748	1.9714782813470337	1.7691094250178276	2.248957251616187	1.3974804351349626	1.0654848273886315	1.1184792984016498	0.7747796559380213	0.45161402981149973	0.3412541733906077	0.2715422598771815	0.1712377432241302	0.157421225217412	0.10983628474236623	0.8860316709631652	0.028957328050873088	0.4079268014287166	0.5206208590292697	0.8521390248123075	1.5186001182900775	2.4521208888756636	4.819589712655718	8.352614991966929	2	1	2048	2	b'eLu7ESdXG00xNMy/ZogMDAx6S72SzDRwdoW5EhgEINsxMzaIgcjc4EAAMsChCKSBYWsHAMUzhz0='	151adf5034ae9fd1cac146129b60c4ad	06	02	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2002%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0927734375	0.18554688	-12.363574263668186	0.3124732316164014	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2002%29.tif	2048
-1	88.0	0.0	0.0	0.6899999999999977	0.0	8.04000000000002	11.299999999999955	0.67999999999995	7.020000000000039	3.7299999999999613	3.3099999999999454	59.43000000000001	56.17999999999995	14.130000000000052	D - 06(fld 03).tif	0	10.470300445558616	10.66327605023941	9.545436902972154	8.161047172070754	5.911018584540911	4.3656808273705705	3.584173052372921	3.328434580469586	2.7216130242814134	2.123875284326511	1.6448621252035416	1.491866307063174	0.9903127531927328	0.7702696974717314	0.5347006551582675	0.43353535366118523	0.3242803275358681	0.32272395524393155	0.1950189664071281	0.14846086433089528	0.1973273453385363	0.6831941007950865	0.10967427516785248	0.3717848268808266	0.5481414925983114	1.1044668329875054	1.9182001944458347	2.790103090443226	5.270740239053307	8.522954979147006	3	1	2048	3	b'eLu7ESdXG00xNMy/ZogMbKxqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMWDhz4='	60db75a50a10a9610c4aeb89130e3f62	06	03	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2003%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0751953125	0.15039062	-12.406023950457922	0.38283501245769	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2003%29.tif	2048
-1	70.0	0.0	0.0	0.6399999999999864	0.0	7.539999999999964	10.689999999999998	0.6399999999999864	5.250000000000114	2.5499999999999545	3.1100000000000136	58.379999999999995	55.90999999999997	13.870000000000005	D - 06(fld 04).tif	0	13.786644074118183	13.033635513962327	9.386935955185008	7.901755403289959	5.343266138824032	4.139278396181158	2.8141950369506814	1.9780462061062984	1.3207867178370292	0.9894863645842809	1.9278306009704138	0.8882671859781031	0.9095187014597699	0.7605304854371187	0.5011884896511136	0.4127209619320631	0.2544595286407038	0.45649692569062794	0.525063157871853	0.24419506379706718	0.23766928848861119	0.7197909220388519	0.19408883647515887	0.35863577612360975	0.41136102123907714	0.770183146507671	1.4181657856414598	2.401678170017013	4.64562759574533	8.840935984810843	4	1	2048	4	b'eLu7ESdXG00xNMy/ZogMbKJqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMXThz8='	4820f33897cf21dc5477ad2e8bde5678	06	04	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2004%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0830078125	0.16601562	-12.364206758072879	0.38184422822405395	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2004%29.tif	2048
-1	81.0	0.0	0.0	0.5800000000000409	0.0	6.699999999999932	11.400000000000091	0.7400000000000091	5.5499999999999545	2.840000000000032	3.0599999999999454	57.84000000000003	55.47000000000014	14.739999999999895	D - 06(fld 05).tif	0	13.644883041802707	12.128404078951625	9.56677093301718	6.420662854433548	3.886776770606215	2.8604709161679653	2.732659445801193	1.8333890827879542	1.252404514313302	1.4054087753779247	2.072209970082861	0.9598095694954898	1.056906171019166	0.6189597082160476	0.4929457971084119	0.31763251073037524	0.22163530403616785	0.47809403689426744	0.20263851743665282	0.1624867507815729	0.24738495834768012	0.8279154150539644	0.3055607509530387	0.3532475353717265	0.5366870554943479	0.9640445531670664	1.738860860709851	3.523597804093127	6.5808756372928565	9.675085421400247	5	1	2048	5	b'eLu7ESdXG00xNMy/ZogMbKpqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMYjh0A='	5d481ce7b2508adb3c7926fb122bb57b	06	05	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2005%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0751953125	0.15039062	-12.361403365070075	0.3396182586624761	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2005%29.tif	2048
-1	93.0	0.0	0.0	0.5099999999999909	0.0	6.650000000000091	11.489999999999895	0.8000000000000682	5.899999999999977	2.6800000000000637	2.949999999999932	58.6400000000001	56.90999999999997	16.699999999999932	D - 06(fld 06).tif	0	12.026146139642721	10.781258359334604	9.148265005934437	7.551729841795651	5.623492668525802	4.172320334619699	3.424381992362875	2.697560633312193	2.2654291302250353	1.6507184260519678	1.8362953677819172	1.4047777085703408	0.9532560631838487	0.6504038151189885	0.42213564090492256	0.5122934348272118	0.4242917983027587	0.3639671080671023	0.498287584993859	0.29625723139005905	0.20976926053273065	0.7230821493102468	0.19507182937085124	0.3950808639820036	0.5143394565596139	0.9035689606231757	1.5268748278449984	2.882073176736368	5.553078653017427	9.166425262921727	6	1	2048	6	b'eLu7ESdXG00xNMy/ZogMDGRa6pVkpoGzK8yVwCAA2Y6ZsUEMROYGBwKQAQ5FIA0MWzsAxnOHQQ=='	9de7b53fc9214a63c4edcbb7d6bfd06f	06	06	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2006%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0849609375	0.16992188	-12.347718263209227	0.4165593031807262	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2006%29.tif	2048
-1	80.0	0.0	0.0	0.39999999999997726	0.0	6.4500000000000455	10.8599999999999	0.7799999999999727	5.550000000000068	2.4600000000000364	2.8899999999999864	57.120000000000005	57.75999999999999	16.799999999999955	D - 06(fld 07).tif	0	11.805633323107433	12.620574261311289	10.018474469784499	8.234129537964483	5.796751093172414	3.7642780331798495	3.2582330771433505	3.0252385634605687	2.8996066686696906	2.8702879163271033	1.5356981488676844	1.700322330875616	0.9264615908057763	0.7421287367367171	0.6237817568223787	0.4555270287655135	0.5545135371165774	0.3899128350831557	0.2474543678738294	0.18685288429164135	0.28503424310896014	0.5895961233400456	0.15042001504838673	0.31246851525572145	0.4463038274698276	0.7050048124556573	1.2135404395882938	2.211042704255306	4.486702404628021	8.472651198238161	7	1	2048	7	b'eLu7ESdXG00xNMy/ZogMbK5qZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMbDh0I='	011bf2a55358a606a0b9a796515a0f21	06	07	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2007%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0947265625	0.18945312	-12.255824980375271	0.3338084999822968	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2007%29.tif	2048
-1	58.0	0.0	0.0	0.3999999999998636	0.0	6.570000000000164	10.360000000000127	0.7100000000000364	5.019999999999754	2.7400000000002365	2.980000000000018	58.940000000000055	56.47999999999979	12.870000000000118	D - 06(fld 08).tif	0	11.694218470161811	11.458459040833274	8.923099179422918	7.871126259987261	6.748898865521178	4.569312288586868	3.422524779385228	2.898540292838515	2.9002372539203796	2.306338958694003	1.7644467594139228	1.402046409025246	0.6418590595978255	0.6364406748876987	0.4535309051257566	0.48524671247231205	0.4435261349581662	0.48788919722848306	0.13880030904182872	0.14324487594605267	0.07031770171810459	0.6681086311088086	0.1816557474876804	0.2881952236734312	0.41988249891349433	0.7961098749812701	1.348071067209385	2.461548310053413	5.040212039734722	8.502507657615643	8	1	2048	8	b'eLu7ESdXG00xNMy/ZogMDAxxS72SzDRwdoW5EhgEINsxMzaIgcjc4EAAMsChCKSBYWsHAMcTh0M='	6403a9df23437f9bf79bb355b6fa7611	06	08	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2008%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.1044921875	0.20898438	-12.312228581415596	0.28907397218416975	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2008%29.tif	2048
-1	67.0	0.0	0.0	0.41000000000008185	0.0	6.589999999999691	10.000000000000227	0.6099999999999	4.920000000000073	2.4700000000000273	3.0399999999999636	58.01999999999998	55.809999999999945	14.260000000000218	D - 06(fld 09).tif	0	14.264988009697513	15.285519327105193	10.345098770310317	6.906038706674781	4.580388870766289	3.2253360518371643	2.2461265130805925	1.9079001747542736	1.4336407295728577	1.3375730714514524	1.7161593875634464	1.0407950742411172	0.9373159338000241	0.8041696201956923	0.740097919187273	0.6625418236974027	0.6185941811468759	0.23495118484025987	0.18153674883539567	0.15454120652080325	0.08875008961099656	0.6437677449852404	0.12317684328473484	0.32338910198623105	0.41120798849430007	0.7897475690806011	1.3493398840792856	2.3834103737502015	4.650615331793945	9.84168698575179	9	1	2048	9	b'eLu7ESdXG00xNMy/ZogMbKlqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMdjh0Q='	63d328cfbba574890e49779e57290454	06	09	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2009%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.1083984375	0.21679688	-12.354064793846764	0.36880431033432615	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2009%29.tif	2048
-1	88.0	0.0	0.0	0.4399999999998272	0.0	6.519999999999982	10.519999999999982	0.7100000000000364	5.520000000000209	2.4700000000000273	2.9199999999998454	54.49000000000001	56.50999999999999	16.090000000000146	D - 06(fld 10).tif	0	10.491680272711912	12.922018595708558	12.358246857274295	7.94383504756195	5.584903110492233	3.8981643275320517	3.0215581486889524	2.4929667185734017	2.0473215621340826	1.8897099643151123	1.6443710320198128	1.899140618025484	1.6916922133062022	1.2377527726906117	0.994744560756263	0.5067248990446878	0.4382385300492198	0.25369693391221215	0.22049581770470875	0.1288938583762423	0.12732491422791725	0.6391525965048236	0.11707293505463874	0.30938091101764825	0.4283058768386243	0.7934754470431271	1.3455530517014491	2.4651721942409064	4.353110120814383	7.572032858306395	10	1	2048	10	b'eLu7ESdXG00xNMy/ZvBgNgTmZUu9ksw0cHaFuRIYBCDbMTM2iIHI3OBAADLAoQikgWFrBwDE5Ic8'	699aeeec3cb7981ec44a58b4c8a7bc99	06	10	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2010%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t2	65535	0	0.0849609375	0.16992188	-12.183748243370458	0.26624195671470474	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t2/D%20-%2006%28fld%2010%29.tif	2048
