Channel_CalceinAM	Count_Cells	ExecutionTime_01Images	ExecutionTime_02Metadata	ExecutionTime_03NamesAndTypes	ExecutionTime_04Groups	ExecutionTime_05IdentifyPrimaryObjects	ExecutionTime_06MeasureObjectSizeShape	ExecutionTime_07MeasureObjectIntensity	ExecutionTime_08MeasureObjectIntensityDistribution	ExecutionTime_09MeasureObjectNeighbors	ExecutionTime_10MeasureObjectNeighbors	ExecutionTime_11MeasureGranularity	ExecutionTime_12MeasureGranularity	ExecutionTime_13MeasureTexture	FileName_CalceinAM	Frame_CalceinAM	Granularity_10_CalceinAM	Granularity_11_CalceinAM	Granularity_12_CalceinAM	Granularity_13_CalceinAM	Granularity_14_CalceinAM	Granularity_15_CalceinAM	Granularity_16_CalceinAM	Granularity_17_CalceinAM	Granularity_18_CalceinAM	Granularity_19_CalceinAM	Granularity_1_CalceinAM	Granularity_20_CalceinAM	Granularity_21_CalceinAM	Granularity_22_CalceinAM	Granularity_23_CalceinAM	Granularity_24_CalceinAM	Granularity_25_CalceinAM	Granularity_26_CalceinAM	Granularity_27_CalceinAM	Granularity_28_CalceinAM	Granularity_29_CalceinAM	Granularity_2_CalceinAM	Granularity_30_CalceinAM	Granularity_3_CalceinAM	Granularity_4_CalceinAM	Granularity_5_CalceinAM	Granularity_6_CalceinAM	Granularity_7_CalceinAM	Granularity_8_CalceinAM	Granularity_9_CalceinAM	Group_Index	Group_Number	Height_CalceinAM	ImageNumber	ImageSet_ImageSet	MD5Digest_CalceinAM	Metadata_Col	Metadata_Field	Metadata_FileLocation	Metadata_Frame	Metadata_Row	Metadata_Series	Metadata_Well	ModuleError_01Images	ModuleError_02Metadata	ModuleError_03NamesAndTypes	ModuleError_04Groups	ModuleError_05IdentifyPrimaryObjects	ModuleError_06MeasureObjectSizeShape	ModuleError_07MeasureObjectIntensity	ModuleError_08MeasureObjectIntensityDistribution	ModuleError_09MeasureObjectNeighbors	ModuleError_10MeasureObjectNeighbors	ModuleError_11MeasureGranularity	ModuleError_12MeasureGranularity	ModuleError_13MeasureTexture	PathName_CalceinAM	Scaling_CalceinAM	Series_CalceinAM	Threshold_FinalThreshold_Cells	Threshold_OrigThreshold_Cells	Threshold_SumOfEntropies_Cells	Threshold_WeightedVariance_Cells	URL_CalceinAM	Width_CalceinAM
-1	74.0	0.0	0.0	2.13	0.0	7.330000000000001	13.219999999999999	0.6900000000000013	5.34	2.8399999999999963	3.230000000000004	58.72	58.94	11.439999999999998	D - 06(fld 01).tif	0	12.571563301811397	11.07611644676475	7.4007374611255665	5.099891775041025	2.8444202869787265	2.214575488699646	2.587935562643019	1.652661539007505	1.0886794006269558	0.9909772574980761	3.794649001430155	0.6838847359117884	0.4171338076327117	0.4480247456662709	0.3929690237620872	0.26051241397378844	0.22913949270240158	0.15339876745339423	0.24192452895649855	0.1479225344363163	0.14513694973196312	1.6502030249997623	0.20701229192053858	0.7414896993295541	0.7706580834632435	1.0771427335099142	1.5161129930154609	2.595406349307716	5.23505847246606	9.415045847121286	1	1	2048	1	b'eLvAgCdbG00xNMy/ZogMbKhqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMWvhz4='	8b819ad4f070f0db6666286bcab61072	06	01	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2001%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.0576171875	0.115234375	-12.318412528517728	0.29278644235681384	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2001%29.tif	2048
-1	63.0	0.0	0.0	1.5800000000000125	0.0	7.200000000000017	10.930000000000007	0.5999999999999659	5.630000000000024	3.4499999999999886	3.9099999999999966	57.76999999999998	57.93999999999994	11.650000000000034	D - 06(fld 02).tif	0	10.51910434973846	9.73891095763256	7.436969399013051	6.696301884033628	4.1816277978466285	2.2879748997812563	1.7930714160364727	1.5597809915612066	1.5503436503229802	1.2429002102103934	3.942493698980775	1.2402296993907898	1.0427307717328225	0.6374708212937096	0.37681139879920134	0.4083223043114023	0.2161548465550844	0.27654076217055057	0.29731411506936917	0.17844108458069152	0.07102297671388777	1.5901679145867118	0.3727984345393957	0.6438075686695197	0.6932166659880378	1.0648604228276277	1.6894925849954567	2.6683935597158057	4.758119774876935	8.18941039062089	2	1	2048	2	b'eLvAgCdbG00xNMy/ZogMbKRqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMX/hz8='	bd58f21af77431698d52753f22b74422	06	02	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2002%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.08300654590129852	0.16601309	-11.995462520822649	0.25034259682103155	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2002%29.tif	2048
-1	86.0	0.0	0.0	1.259999999999991	0.0	6.8600000000000705	11.019999999999925	0.7700000000000387	5.779999999999973	2.740000000000009	3.480000000000018	61.56	57.18000000000001	13.380000000000052	D - 06(fld 03).tif	0	9.269123554188798	9.471675100099423	10.105288868786765	7.505649242790118	5.378671420840565	4.008733371870974	3.2991530457943448	2.970728621565605	2.159804572149127	1.2661547641351547	2.9692034489807493	0.7886379489705396	0.6231292307172965	0.6809297060096589	0.5306979439056774	0.3208859551794426	0.24320373735575238	0.2370104286788164	0.0741714978578115	0.1068463143514094	0.0637216587914623	1.1774733933268242	0.09106022490018935	0.49278279072048947	0.5654041337095747	0.9367865207360395	1.5246711457920004	2.673894095780643	5.141685857846731	8.138002755337444	3	1	2048	3	b'eLvAgCdbG00xNMy/ZogMbKxqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMZPh0A='	ef09b7614516a72da784073d3e415491	06	03	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2003%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.0712890625	0.14257812	-12.330977257250545	0.32560440842672733	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2003%29.tif	2048
-1	72.0	0.0	0.0	0.5	0.0	6.529999999999973	10.630000000000052	0.7599999999999909	5.510000000000048	2.7799999999999727	3.090000000000032	59.059999999999945	57.610000000000014	15.38000000000011	D - 06(fld 04).tif	0	12.443265167035339	10.320183892591091	7.752089457269468	6.2446174155861724	4.839485763761628	3.072392777565527	2.3831238660573986	2.245676653658257	1.4828152522968843	1.1287663916789914	3.450866898910317	0.7750827951504435	0.5015974300998023	0.5135042955567511	0.2020475628742159	0.3316661041680477	0.25216518959334955	0.16971087881906885	0.0031619831529305672	0.01714057031026909	0.010701188491272925	1.358323908943044	0.01901943730682127	0.45915241387793937	0.5323276376029062	0.8324553211090538	1.453254032176761	2.535049721793617	5.201550909638017	9.525811327727903	4	1	2048	4	b'eLvAgCdbG00xNMy/ZogMbKJqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMafh0E='	a6d833aa35a48e7955761246e75d2316	06	04	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2004%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.0947265625	0.18945312	-12.098020248244442	0.31335276195862605	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2004%29.tif	2048
-1	81.0	0.0	0.0	0.6699999999999591	0.0	6.7999999999999545	11.010000000000105	0.6399999999999864	5.519999999999982	2.980000000000018	3.409999999999968	58.930000000000064	55.89999999999998	12.980000000000018	D - 06(fld 05).tif	0	10.615417095451233	9.764830997802168	6.750407705504203	4.738382160868659	3.958672837589996	3.314172364779501	2.654037894056457	2.038555730417555	1.6306596929279205	1.1391656034502802	3.768642895024325	1.0731045053105757	0.833178789396155	0.5428174840302729	0.5905114725929876	0.4491477580575172	0.19999948276567805	0.08046490005375312	0.04076088267839069	0.06724564207564496	0.7604145174978585	1.5586519381786874	0.19260281371771898	0.595918333599585	0.5963167433630583	0.9276148173524404	1.7114921561277605	3.482289194240605	6.206748401359612	8.70739432308408	5	1	2048	5	b'eLvAgCdbG00xNMy/ZogMbKpqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMbvh0I='	eced27b8402ac79fec9e4fee8b9c0553	06	05	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2005%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.0634755939245224	0.12695119	-12.322602229504191	0.290744496385571	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2005%29.tif	2048
-1	88.0	0.0	0.0	0.7699999999999818	0.0	6.839999999999918	11.010000000000105	0.7300000000000182	5.369999999999891	2.630000000000109	3.099999999999909	59.84000000000003	58.620000000000005	17.710000000000036	D - 06(fld 06).tif	0	9.965990901989425	9.040929362761934	7.426096595226526	6.027568554810302	4.314532570283568	3.61855591460182	3.218177317968341	2.252236042639675	1.8145544017311845	1.1832275603383122	3.3315824565515175	0.7495700836501423	0.5718520407528398	0.39110868248125563	0.32284739119225064	0.3585116436025081	0.21881319525059661	0.3746664490600174	0.3520726222680944	0.15999299234136555	0.27939736824362865	1.3449796521473816	0.19641536191950595	0.5803615945025823	0.6206388301148497	0.9134029049710656	1.5341522658262972	3.1242895070428114	6.035399341412306	9.305263839185743	6	1	2048	6	b'eLvAgCdbG00xNMy/ZogMDGRa6pVkpoGzK8yVwCAA2Y6ZsUEMROYGBwKQAQ5FIA0MWzsAxz+HQw=='	da1429b1ec6bcbef594b4051279fa767	06	06	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2006%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.0947265625	0.18945312	-11.854225688978271	0.28983674821290606	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2006%29.tif	2048
-1	77.0	0.0	0.0	0.37999999999999545	0.0	6.6299999999999955	10.050000000000068	0.6699999999999591	5.059999999999945	2.5200000000000955	3.2199999999999136	57.91000000000008	58.309999999999945	14.120000000000118	D - 06(fld 07).tif	0	9.948143240215273	9.876779125991048	9.778809270534461	8.924134747458268	5.715791007481716	3.607687867425278	2.476358906605608	2.7777849878291585	1.9673219797977233	1.647609908664398	2.4468985299053774	1.2769341621567851	0.8904070046315523	0.7089898506510053	0.855599232973032	0.7575908676986438	0.38728272650165413	0.40175482266732504	0.09841046642605843	0.07992890284391999	0.05768692080863928	0.9179645086074661	0.08965655143301722	0.3477788840898936	0.4415009503820832	0.7237786346473504	1.2495457992102463	2.4557668813270177	5.068075197630992	9.022073139603043	7	1	2048	7	b'eLvAgCdbG00xNMy/ZogMbK5qZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMePh0Q='	dbb1124777bed14a9bc993d54416dc8f	06	07	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2007%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.0830078125	0.16601562	-12.221335471913267	0.2720998889258013	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2007%29.tif	2048
-1	51.0	0.0	0.0	0.4900000000000091	0.0	6.6099999999999	9.110000000000127	0.5299999999999727	4.3400000000001455	2.3899999999998727	2.5699999999999363	59.26999999999998	56.580000000000155	10.700000000000045	D - 06(fld 08).tif	0	9.079412445527346	8.41702741236789	8.638363391056663	8.343308488015174	6.6600030501435175	4.7017272433846315	3.048867904066474	2.3275215357469317	1.3245539038708791	1.0193425886446963	2.9809291298539957	0.6964141894927126	0.5965408446773954	0.8867349907850679	0.6938152030144127	0.8087472604582546	0.6152833088897122	0.29806916487484725	0.2849469561831002	0.06993145152392181	0.05958855076506588	1.152022679164581	0.004360726821373003	0.3904498261920348	0.4474287388657192	0.7712835222082148	1.3630144834850213	2.474663319068856	5.281200829551459	8.39400875790295	8	1	2048	8	b'eLvAgCdbG00xNMy/ZogMDAxxS72SzDRwdoW5EhgEINsxMzaIgcjc4EAAMsChCKSBYWsHAMffh0U='	696aba5af24a9c7b559dd5573f6cdf8e	06	08	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2008%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.10058440268039703	0.2011688	-12.183544427438015	0.28405466772566257	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2008%29.tif	2048
-1	62.0	0.0	0.0	0.43000000000006366	0.0	6.589999999999691	10.410000000000082	0.6199999999998909	4.720000000000027	2.660000000000082	2.8300000000001546	57.440000000000055	58.799999999999955	11.960000000000036	D - 06(fld 09).tif	0	12.605102674878497	12.008906714817202	8.11100737766942	6.009312729721012	4.45555519534244	2.8123601271703076	2.2388103113778657	1.9050654519750545	1.6207403471503072	1.401989307256785	2.964073131949154	0.9858718529455509	1.0247534894472388	0.8172336281448119	0.6256754683177154	0.36511703318637456	0.2981290291673097	0.20503742713554435	0.11123275554399012	0.6196326777687771	0.01117658354197414	1.1418568471412727	0.25039719977852143	0.4350780952612323	0.5320598400105211	0.8904710004320837	1.2739082737848266	2.727819717398552	4.902220281030363	9.262380974877061	9	1	2048	9	b'eLvAgCdbG00xNMy/ZogMbKlqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMgvh0Y='	8f8a99cb02021cf19b942983ec544062	06	09	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2009%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.1044921875	0.20898438	-12.166762748401887	0.3020163608640445	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2009%29.tif	2048
-1	87.0	0.0	0.0	0.2899999999999636	0.0	6.490000000000009	11.089999999999918	0.6700000000000728	5.460000000000036	2.6299999999998818	2.9600000000000364	54.680000000000064	58.549999999999955	13.779999999999973	D - 06(fld 10).tif	0	10.424566043998341	11.325104097564779	10.260011723030804	5.85996853457719	3.896043961300417	3.339689654976412	2.9550449602817124	2.2184033960381133	1.9842863013294683	1.707894340720883	3.031816094378342	1.3096464938498897	1.2443411710417827	1.1140718155598042	0.7535894973300047	0.5541353739225944	0.292293018965614	0.24929848465193188	0.20754054714021097	0.28186859899419414	1.87113483373515	1.2137027142317698	0.9947346617901517	0.4707904783597987	0.5700636858731184	0.7543861199874117	1.3277428279455805	2.5469065495882246	4.523299081938894	8.221155881168821	10	1	2048	10	b'eLvAgCdbG00xNMy/ZvBgNgTmZUu9ksw0cHaFuRIYBCDbMTM2iIHI3OBAADLAoQikgWFrBwDFsIc+'	a5e79d2ca6810ef11a52cbd82f8cc413	06	10	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2010%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t4	65535	0	0.07128797471523285	0.14257595	-11.983911678264453	0.1393995613646659	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t4/D%20-%2006%28fld%2010%29.tif	2048
