Channel_CalceinAM	Count_Cells	ExecutionTime_01Images	ExecutionTime_02Metadata	ExecutionTime_03NamesAndTypes	ExecutionTime_04Groups	ExecutionTime_05IdentifyPrimaryObjects	ExecutionTime_06MeasureObjectSizeShape	ExecutionTime_07MeasureObjectIntensity	ExecutionTime_08MeasureObjectIntensityDistribution	ExecutionTime_09MeasureObjectNeighbors	ExecutionTime_10MeasureObjectNeighbors	ExecutionTime_11MeasureGranularity	ExecutionTime_12MeasureGranularity	ExecutionTime_13MeasureTexture	FileName_CalceinAM	Frame_CalceinAM	Granularity_10_CalceinAM	Granularity_11_CalceinAM	Granularity_12_CalceinAM	Granularity_13_CalceinAM	Granularity_14_CalceinAM	Granularity_15_CalceinAM	Granularity_16_CalceinAM	Granularity_17_CalceinAM	Granularity_18_CalceinAM	Granularity_19_CalceinAM	Granularity_1_CalceinAM	Granularity_20_CalceinAM	Granularity_21_CalceinAM	Granularity_22_CalceinAM	Granularity_23_CalceinAM	Granularity_24_CalceinAM	Granularity_25_CalceinAM	Granularity_26_CalceinAM	Granularity_27_CalceinAM	Granularity_28_CalceinAM	Granularity_29_CalceinAM	Granularity_2_CalceinAM	Granularity_30_CalceinAM	Granularity_3_CalceinAM	Granularity_4_CalceinAM	Granularity_5_CalceinAM	Granularity_6_CalceinAM	Granularity_7_CalceinAM	Granularity_8_CalceinAM	Granularity_9_CalceinAM	Group_Index	Group_Number	Height_CalceinAM	ImageNumber	ImageSet_ImageSet	MD5Digest_CalceinAM	Metadata_Col	Metadata_Field	Metadata_FileLocation	Metadata_Frame	Metadata_Row	Metadata_Series	Metadata_Well	ModuleError_01Images	ModuleError_02Metadata	ModuleError_03NamesAndTypes	ModuleError_04Groups	ModuleError_05IdentifyPrimaryObjects	ModuleError_06MeasureObjectSizeShape	ModuleError_07MeasureObjectIntensity	ModuleError_08MeasureObjectIntensityDistribution	ModuleError_09MeasureObjectNeighbors	ModuleError_10MeasureObjectNeighbors	ModuleError_11MeasureGranularity	ModuleError_12MeasureGranularity	ModuleError_13MeasureTexture	PathName_CalceinAM	Scaling_CalceinAM	Series_CalceinAM	Threshold_FinalThreshold_Cells	Threshold_OrigThreshold_Cells	Threshold_SumOfEntropies_Cells	Threshold_WeightedVariance_Cells	URL_CalceinAM	Width_CalceinAM
-1	77.0	0.0	0.0	2.6799999999999997	0.0	8.850000000000003	14.979999999999997	0.8600000000000065	7.189999999999998	3.280000000000001	3.769999999999996	71.5	75.04999999999998	22.430000000000007	D - 06(fld 01).tif	0	12.182106298732705	13.4269917849429	10.020896164744647	7.132721737521001	4.964448376714623	4.089783909184971	2.961810907985377	2.206640051281564	2.416063501336893	1.6307208638628583	1.299947876860131	1.0866829138495	0.7767026305535976	0.6484731797349004	0.6358041060014789	0.3343762090580557	0.3042540662005451	0.2462323364950509	0.28552165792514583	0.3164495786540608	0.2434951540030692	0.5013418795574203	0.3549185242916095	0.3180612632097487	0.47198163525749376	0.8812005271188382	1.7002843492815345	3.720732448367015	6.171404056998946	8.837909083440678	1	1	2048	1	b'eLu2lidVG00xNMy/ZogMbKhqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMR9hzs='	43cc8609a6ee4e31039346665d7cc012	06	01	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2001%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.1025390625	0.20507812	-12.413334438500847	0.5348143019037792	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2001%29.tif	2048
-1	69.0	0.0	0.0	1.6699999999999875	0.0	8.48999999999998	15.800000000000011	0.8100000000000023	6.799999999999983	3.7900000000000205	4.2000000000000455	73.76999999999998	75.40999999999997	19.350000000000023	D - 06(fld 02).tif	0	12.30835699804416	11.987089621625445	10.92207923436531	8.69403547650953	6.58159488403478	4.309243251730494	2.4320983442396265	1.8760195386829308	1.7593671726011775	1.325810349169072	1.491948178412955	1.3428954890344595	1.26630054723662	0.8888427380532907	0.6957360931792234	0.6003903998268246	0.345888712779773	0.19698745353044	0.32478710597512356	0.30440431512054444	0.40869656976248037	0.5757701730441406	0.2739014547876172	0.3315790875386715	0.48008594470626653	0.8197254426523004	1.6171659313301499	2.976405465017669	4.853314921455841	8.076300680945623	2	1	2048	2	b'eLu2lidVG00xNMy/ZogMbKRqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMTNhzw='	79c07f19f701ada917488c6e6690371c	06	02	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2002%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.1044921875	0.20898438	-12.35511128502319	0.3830361264377018	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2002%29.tif	2048
-1	92.0	0.0	0.0	0.9899999999999523	0.0	9.889999999999986	16.680000000000064	1.1099999999999568	9.569999999999936	3.830000000000041	4.159999999999968	72.11000000000007	72.96999999999991	24.460000000000036	D - 06(fld 03).tif	0	11.161801619390284	10.857482708006456	9.04304186820624	7.71229156511218	6.400868154110065	5.752464596320287	3.6617493109061208	3.23123364680118	2.8705017077776023	2.486160163240529	1.0730116980902609	1.7490259598802882	1.4316284144808769	1.1489084689195004	0.7021380579192181	0.4699371645115454	0.31957840210875615	0.329441979224545	0.22214100541415968	0.2183875449673957	0.1558261740560475	0.439300708948304	0.23208885222346046	0.28657988440923704	0.4905310025399573	0.8685496801004358	1.7160297038135788	3.547397055626427	5.33278634120969	8.298698868181468	3	1	2048	3	b'eLu2lidVG00xNMy/ZogMbKxqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMUdhz0='	bd6b88462252dad72c1819eedbc5fb13	06	03	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2003%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.0947251170873642	0.18945023	-12.453053521153302	0.539491608496391	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2003%29.tif	2048
-1	73.0	0.0	0.0	1.7500000000001137	0.0	9.11999999999989	16.860000000000014	0.7799999999999727	7.730000000000018	3.740000000000123	4.3799999999999955	71.98000000000002	70.61999999999989	20.540000000000077	D - 06(fld 04).tif	0	13.171759336167487	14.649316551155728	9.782153859501385	8.872127861915766	6.067780879500465	4.517450222392224	3.3430097653907436	2.4130738013535886	1.721532450914219	1.275558272997307	1.3001290381289305	0.8872061424493496	0.7576622014330302	0.4882612533765641	0.333205013417823	0.3387638022419558	0.2761597342380458	0.21544960590378215	0.2386238844379731	0.04012820850224116	0.1822750306562326	0.507211199409674	0.33514808342337343	0.25488815304123547	0.40564255437337565	0.6839139962476857	1.265088756738652	2.7563991000045673	4.306082284040747	8.470790070254559	4	1	2048	4	b'eLu2lidVG00xNMy/ZogMbKJqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMVthz4='	9c23bb2930f271e48ea1de1a119c20ab	06	04	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2004%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.0966796875	0.19335938	-12.415771663551261	0.47542701689845046	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2004%29.tif	2048
-1	81.0	0.0	0.0	1.2899999999999636	0.0	9.1400000000001	14.440000000000055	1.0499999999999545	7.850000000000023	3.310000000000059	3.759999999999877	70.1400000000001	74.15999999999997	22.889999999999873	D - 06(fld 05).tif	0	13.124339413407201	13.03252299930095	9.669917711750847	7.219485050447492	4.625696346679679	3.7210889164247125	2.419282501887528	2.3580450127881063	2.4623300311985905	1.9475817558572244	1.3391536102074573	1.5149728359954366	1.1866947396795167	0.6956242480668706	0.5556263326133993	0.35273506745939437	0.3569284091686625	0.1695959861794335	0.16863337409117637	0.15830217397667967	0.10185186161946762	0.5478275340098053	0.08467201023110349	0.3191836289519564	0.4775234376569322	0.9071593715474369	1.5901146160885242	3.3655745762428957	5.986930192525335	9.708286239220433	5	1	2048	5	b'eLu2lidVG00xNMy/ZogMbKpqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMW9hz8='	b9c39bea1e475647a339b559da301f40	06	05	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2005%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.0927734375	0.18554688	-12.368222809003292	0.42937956632700036	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2005%29.tif	2048
-1	93.0	0.0	0.0	1.4100000000000819	0.0	8.899999999999864	16.199999999999818	0.9199999999998454	7.7999999999999545	4.040000000000191	4.5	75.79999999999995	76.67000000000007	25.51000000000022	D - 06(fld 06).tif	0	12.070089090734493	11.42209630990952	9.56523494130465	6.838734424872986	6.231098773315996	4.635613641400527	3.7728872260263713	3.2726313953575263	2.9753136147507595	2.387232342088636	1.182243033350312	1.7719573635369592	1.243698498557812	0.7723855254028118	0.5764362784438497	0.32181213494348637	0.3277076710076304	0.16948224535825185	0.20820362958241012	0.24742770147905946	0.4499548054734233	0.47881343119833597	0.4344519935937606	0.3105599076347876	0.52776758182524	0.8741519070033408	1.447028723891234	2.8168394205903406	5.641625408122173	8.448471644138909	6	1	2048	6	b'eLu2lidVG00xNMy/ZogMDGRa6pVkpoGzK8yVwCAA2Y6ZsUEMROYGBwKQAQ5FIA0MWzsAxg2HQA=='	1c9e243cbe892fec65f7350532c1fd5b	06	06	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2006%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.1025390625	0.20507812	-12.438950930710819	0.5594358223845006	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2006%29.tif	2048
-1	81.0	0.0	0.0	1.1899999999998272	0.0	8.679999999999836	15.460000000000264	0.8399999999999181	7.490000000000009	3.5499999999999545	4.320000000000164	76.01999999999975	78.14000000000033	26.039999999999736	D - 06(fld 07).tif	0	11.55347910756959	12.477135344501097	10.611750669923738	7.788838460320411	6.109657327093623	4.766106519227307	3.1166083547157934	3.3761757055641612	2.96510298824973	2.987724372601537	1.104135852556214	2.2111078927413392	1.1175575226135233	0.7694027252975293	0.6518501033067863	0.6583813119313329	0.4596809949108948	0.4959133754544894	0.4324052536739104	0.21653266517626615	0.11637750857169593	0.4177467195015254	0.09749333551448865	0.23776493315438374	0.3580301882032054	0.6629203406104601	1.2735739645659327	2.41921273239209	4.875316491876433	8.057834302965754	7	1	2048	7	b'eLu2lidVG00xNMy/ZogMbK5qZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMZdh0E='	deac416e98dddb91eebd384e1a34e090	06	07	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2007%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.1142578125	0.22851562	-12.363459607325947	0.4540823705917205	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2007%29.tif	2048
-1	66.0	0.0	0.0	0.5399999999999636	0.0	8.430000000000064	16.179999999999836	0.7300000000000182	7.379999999999882	3.599999999999909	4.3400000000001455	74.66999999999985	74.60000000000014	19.50999999999999	D - 06(fld 08).tif	0	11.170534478825347	11.170269414796016	9.064961033172548	7.615202370237671	6.306868961110831	4.654526063775253	4.5550102816935	3.9007325329583424	3.385091997809294	3.486669979445933	1.292136109777952	2.270443805231581	1.0300515657157092	0.7130950942497902	0.478851206493072	0.4943738105723856	0.4127264200418616	0.4730180221570023	0.3540509066387635	0.17405453328993536	0.08088303133264389	0.49153944283330947	0.07696621685929614	0.2763315175881334	0.42268176985668376	0.7889034003496052	1.2987577333510372	2.486912854396613	4.780771531608112	7.829214912597094	8	1	2048	8	b'eLu2lidVG00xNMy/ZogMDAxxS72SzDRwdoW5EhgEINsxMzaIgcjc4EAAMsChCKSBYWsHAMath0I='	42d4b5824db9e1ad3406ded10d185b4b	06	08	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2008%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.1220703125	0.24414062	-12.303825323695657	0.42475900108820497	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2008%29.tif	2048
-1	73.0	0.0	0.0	0.6500000000003183	0.0	9.2199999999998	16.52000000000021	1.0	8.849999999999909	4.279999999999973	4.220000000000027	73.78999999999996	69.26999999999975	20.559999999999945	D - 06(fld 09).tif	0	13.865182087137653	13.490558347251069	10.709856346291362	7.638168511839823	5.350293612198731	3.434049773612473	3.3308643059083947	2.747155617373458	1.7314364011562449	1.4889088099258316	1.2872801578619013	1.1129696292933358	1.002185199980081	0.7292956771734863	0.8159074016368737	0.6338389826128057	0.39522786054221964	0.32670221516122094	0.2706740106349669	0.21900003500574838	0.17817452492197944	0.5231081116946292	0.14661649148942782	0.28969761192004084	0.4664696218695463	0.8624004277458827	1.4148773220767978	2.842517560975735	4.9462696997998234	9.527547623843821	9	1	2048	9	b'eLu2lidVG00xNMy/ZogMbKlqZKlXkpkGzq4wVwKDAGQ7ZsYGMRCZGxwIQAY4FIE0MGztAMb9h0M='	d2de824d584157246a00c8bd03427147	06	09	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2009%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.1142578125	0.22851562	-12.373821726443278	0.4273292005975975	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2009%29.tif	2048
-1	92.0	0.0	0.0	0.5099999999999909	0.0	9.490000000000236	14.589999999999918	0.9100000000000819	10.160000000000082	4.669999999999845	5.029999999999973	82.7199999999998	82.47000000000025	24.079999999999927	D - 06(fld 10).tif	0	11.052479323212836	12.512964900484649	11.544643951110624	8.359974865345837	5.635487388668626	4.697181655663086	3.738733582723987	2.894050239545298	2.7845131196081465	2.294138081412943	1.0732852615706887	2.191300137872403	1.978344256572485	1.3802613493751208	0.9426038058368829	0.7702284135098956	0.5031475725603105	0.30321695063787585	0.2660220010913048	0.16851066574322524	0.12828640952088669	0.4103070573497548	0.195422282367073	0.2631917802981905	0.4484663391690742	0.8202420262955848	1.4485099786490592	2.3727416685359475	4.210211478287585	7.622200466956944	10	1	2048	10	b'eLu2lidVG00xNMy/ZvBgNgTmZUu9ksw0cHaFuRIYBCDbMTM2iIHI3OBAADLAoQikgWFrBwDEfoc7'	5a885b0330837bcc6ee3825ca5785e39	06	10	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2010%29.tif	0	D	0	D06	0	0	0	0	0	0	0	0	0	0	0	0	0	/hits/fast/ain/CompuCard/2021-02_life_cells/t1	65535	0	0.0986328125	0.19726562	-12.23387715210795	0.42597245022631824	file:/hits/fast/ain/CompuCard/2021-02_life_cells/t1/D%20-%2006%28fld%2010%29.tif	2048
